id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,scientificName,taxonRank,kingdom,family,higherClassification,vernacularName,previousIdentifications,individualCount,lifeStage,sex,longitudeDecimal,latitudeDecimal,geodeticDatum,dataGeneralizations,coordinateUncertaintyInMeters,continent,country,countryCode,stateProvince,locality,habitat,recordedBy,eventID,eventDate,eventTime,samplingProtocol,behavior,associatedTaxa,references,rightsHolder,license,modified
86991690@OBS,https://observation.org/observation/86991690,OBS.86991690,HumanObservation,Observations,Ficedula hypoleuca,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,European Pied Flycatcher,,1,unknown,undetermined,22.5781917572,53.3774918015,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Budy,,,,2014-06-01,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86991690,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
177469705@OBS,https://observation.org/observation/177469705,OBS.177469705,HumanObservation,Observations,Thymus pulegioides,species,Plantae,Lamiaceae,Plantae|Lamiaceae,Large Thyme,,1,flowering,undetermined,22.9161834716797,53.5748100280762,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2019-07-21,59040,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.177469705,Stichting Natuurinformatie,CC BY-NC 4.0,2019-08-04
120660514@OBS,https://observation.org/observation/120660514,OBS.120660514,HumanObservation,Observations,Coenonympha arcania,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Pearly Heath,,1,imago,undetermined,19.6,54.15,WGS84,,5000,Europe,Poland,PL,,Poland - Warmińsko-Mazurski,,,,2016-07-03,46380,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.120660514,Stichting Natuurinformatie,CC BY-NC 4.0,2016-07-19
102564877@OBS,https://observation.org/observation/102564877,OBS.102564877,HumanObservation,Observations,Carpodacus erythrinus,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Common Rosefinch,,1,unknown,undetermined,22.57848025,53.31074367,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2015-05-24,18120,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.102564877,Stichting Natuurinformatie,CC BY-NC 4.0,2015-05-31
180879938@OBS,https://observation.org/observation/180879938,OBS.180879938,HumanObservation,Observations,Pamponerus germanicus,species,Animalia,Asilidae,Animalia|Asilidae,,,1,imago,undetermined,16.207993,53.895822,WGS84,,224,Europe,Poland,PL,,Poland - Zachodniopomorskie,,,,2019-06-06,42960,seen,,,https://data.biodiversitydata.nl/obsint/observation/OBS.180879938,Stichting Natuurinformatie,CC BY-NC 4.0,2019-10-20
70956373@OBS,https://observation.org/observation/70956373,OBS.70956373,HumanObservation,Observations,Hedychrum rutilans,species,Animalia,Chrysididae,Animalia|Chrysididae,,,1,imago,undetermined,19.9348993897,50.0535766137,WGS84,,10,Europe,Poland,PL,,Poland - Krakow,,,,2008-07-17,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.70956373,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-02
134227685@OBS,https://observation.org/observation/134227685,OBS.134227685,HumanObservation,Observations,Ursus arctos,species,Animalia,BEARS_URSIDAE,Animalia|BEARS_URSIDAE,Brown Bear,,1,unknown,undetermined,22.22,49.32,WGS84,WGS84 coordinates generalized with formula: `coord = floor(coord * 100) / 100`,1000,Europe,Poland,PL,,Poland - Podkarpackie,,,,2016-06-27,17760,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.134227685,Stichting Natuurinformatie,CC BY-NC 4.0,2017-01-31
141466624@OBS,https://observation.org/observation/141466624,OBS.141466624,HumanObservation,Observations,Dendrocopos major,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Great Spotted Woodpecker,,1,unknown,undetermined,23.7475,52.728,WGS84,,30,Europe,Poland,PL,,Poland - Białowieża,,,,2017-07-07,18180,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.141466624,Stichting Natuurinformatie,CC BY-NC 4.0,2017-07-11
119755979@OBS,https://observation.org/observation/119755979,OBS.119755979,HumanObservation,Observations,Ciconia ciconia,species,Animalia,STORKS_CICONIIDAE,Animalia|STORKS_CICONIIDAE,White Stork,,1,unknown,undetermined,22.6425511,53.48552948,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2016-06-03,38340,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119755979,Stichting Natuurinformatie,CC BY-NC 4.0,2016-06-09
85538887@OBS,https://observation.org/observation/85538887,OBS.85538887,HumanObservation,Observations,Pelophylax spec.,multispecies,Animalia,Ranidae,Animalia|Ranidae,Green Frog spec.,,50,unknown,undetermined,23.5909556624299,52.7811977476444,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2014-06-10,51780,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.85538887,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
158216791@OBS,https://observation.org/observation/158216791,OBS.158216791,HumanObservation,Observations,Acrocephalus paludicola,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Aquatic Warbler,,1,unknown,undetermined,22.55115857,53.3045954,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2018-06-05,72720,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.158216791,Stichting Natuurinformatie,CC BY-NC 4.0,2018-06-10
101819361@OBS,https://observation.org/observation/101819361,OBS.101819361,HumanObservation,Observations,Saxicola rubetra,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Whinchat,,1,unknown,undetermined,23.826971626,52.8045982751,WGS84,,100,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2015-05-05,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.101819361,Stichting Natuurinformatie,CC BY-NC 4.0,2015-05-06
102151516@OBS,https://observation.org/observation/102151516,OBS.102151516,HumanObservation,Observations,Acrocephalus palustris,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Marsh Warbler,,1,unknown,undetermined,23.8601,52.6993,WGS84,,5,Europe,Poland,PL,,Poland - Białowieża,,,,2015-05-13,70920,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.102151516,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
118131676@OBS,https://observation.org/observation/118131676,OBS.118131676,HumanObservation,Observations,Milvus milvus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Red Kite,,2,unknown,undetermined,14.6596881189562,52.5714903644788,WGS84,,25,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2016-05-07,43140,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118131676,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
45699858@OBS,https://observation.org/observation/45699858,OBS.45699858,HumanObservation,Observations,Motacilla flava,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,Western Yellow Wagtail,,1,unknown,undetermined,22.5340747833,53.4292250197,WGS84,,999,Europe,Poland,PL,,Poland - Podlaskie,,,,2009-05-24,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.45699858,Stichting Natuurinformatie,CC BY-NC 4.0,2013-01-23
71007640@OBS,https://observation.org/observation/71007640,OBS.71007640,HumanObservation,Observations,Campanula scheuchzeri,species,Plantae,CAMPANULACEAE,Plantae|CAMPANULACEAE,,,100,unknown,undetermined,19.9809904695,49.2322260182,WGS84,,10,Europe,Poland,PL,,Poland - Tatrzanski NP,,,,2008-07-22,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.71007640,Stichting Natuurinformatie,CC BY-NC 4.0,2014-01-18
169821283@OBS,https://observation.org/observation/169821283,OBS.169821283,HumanObservation,Observations,Cygnus olor,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Mute Swan,,2,unknown,undetermined,22.638001,53.489199,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2015-05-17,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.169821283,Stichting Natuurinformatie,CC BY-NC 4.0,2019-06-04
140889028@OBS,https://observation.org/observation/140889028,OBS.140889028,HumanObservation,Observations,Tettigoniidae spec.,multispecies,Animalia,KATYDIDS_TETTIGONIIDAE,Animalia|KATYDIDS_TETTIGONIIDAE,,,1,unknown,undetermined,22.56343318,53.37197252,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP - Budy Marsh,,,,2017-06-28,34020,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.140889028,Stichting Natuurinformatie,CC BY-NC 4.0,2017-11-17
144085224@OBS,https://observation.org/observation/144085224,OBS.144085224,HumanObservation,Observations,Pholidoptera griseoaptera,species,Animalia,KATYDIDS_TETTIGONIIDAE,Animalia|KATYDIDS_TETTIGONIIDAE,Dark Bush-cricket,,2,imago,undetermined,23.76578582,52.76141196,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2017-09-10,65880,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.144085224,Stichting Natuurinformatie,CC BY-NC 4.0,2018-08-28
40089306@OBS,https://observation.org/observation/40089306,OBS.40089306,HumanObservation,Observations,Epidalea calamita,species,Animalia,Bufonidae,Animalia|Bufonidae,Natterjack,,1,unknown,undetermined,23.2,53.9,WGS84,,5000,Europe,Poland,PL,,Poland - Augustow,,,,2007-05-07,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.40089306,Stichting Natuurinformatie,CC BY-NC 4.0,2011-12-05
160557080@OBS,https://observation.org/observation/160557080,OBS.160557080,HumanObservation,Observations,Haliaeetus albicilla,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,White-tailed Eagle,,6,subadult,undetermined,23.7822211139179,52.9559546253501,WGS84,,25,Europe,Poland,PL,,Poland - Bachury Fish Ponds,,,,2018-07-27,43260,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.160557080,Stichting Natuurinformatie,CC BY-NC 4.0,2018-07-27
141009972@OBS,https://observation.org/observation/141009972,OBS.141009972,HumanObservation,Observations,Turdus pilaris,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Fieldfare,,1,unknown,undetermined,23.8808183789114,52.8999252320361,WGS84,,25,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2017-06-29,36540,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.141009972,Stichting Natuurinformatie,CC BY-NC 4.0,2017-07-01
139437084@OBS,https://observation.org/observation/139437084,OBS.139437084,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,1,unknown,male,23.8158,52.7191,WGS84,,5,Europe,Poland,PL,,Poland - Białowieża,,,,2017-06-02,77160,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.139437084,Stichting Natuurinformatie,CC BY-NC 4.0,2017-06-02
101847314@OBS,https://observation.org/observation/101847314,OBS.101847314,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,1,adult,undetermined,22.616186589,53.2976960943,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,2015-04-26,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.101847314,Stichting Natuurinformatie,CC BY-NC 4.0,2015-05-06
102542670@OBS,https://observation.org/observation/102542670,OBS.102542670,HumanObservation,Observations,Motacilla flava,species,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Animalia|PIPITS_EN_WAGTAILS_MOTACILLIDAE,Western Yellow Wagtail,,1,unknown,undetermined,22.4321285253,53.2418035678,WGS84,,10,Europe,Poland,PL,,Poland - Podlaskie,,,,2015-05-15,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.102542670,Stichting Natuurinformatie,CC BY-NC 4.0,2017-10-03
138206902@OBS,https://observation.org/observation/138206902,OBS.138206902,HumanObservation,Observations,Jynx torquilla,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Eurasian Wryneck,,1,unknown,undetermined,14.8835,52.6223,WGS84,,5,Europe,Poland,PL,,Poland - Warta Mouth NP,,,,2017-05-07,46200,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.138206902,Stichting Natuurinformatie,CC BY-NC 4.0,2017-05-31
119666806@OBS,https://observation.org/observation/119666806,OBS.119666806,HumanObservation,Observations,Ficedula parva,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Red-breasted Flycatcher,,1,unknown,undetermined,23.7626859174118,52.6469260653449,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-06-03,36060,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119666806,Stichting Natuurinformatie,CC BY-NC 4.0,2016-06-07
122344823@OBS,https://observation.org/observation/122344823,OBS.122344823,HumanObservation,Observations,Strix aluco,species,Animalia,OWLS_STRIGIDAE,Animalia|OWLS_STRIGIDAE,Tawny Owl,,1,unknown,undetermined,23.76147042,52.73741804,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-07-27,80280,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.122344823,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
87164015@OBS,https://observation.org/observation/87164015,OBS.87164015,HumanObservation,Observations,Poecile palustris,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Marsh Tit,,1,unknown,undetermined,23.8351966068,52.6942347407,WGS84,,10,Europe,Poland,PL,,Poland - Białowieża,,,,2014-07-23,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.87164015,Stichting Natuurinformatie,CC BY-NC 4.0,2014-08-13
89373194@OBS,https://observation.org/observation/89373194,OBS.89373194,HumanObservation,Observations,Verbascum lychnitis,species,Plantae,SCROPHULARIACEAE,Plantae|SCROPHULARIACEAE,White Mullein,,1,unknown,undetermined,16.240310662,54.0877510942,WGS84,,100,Europe,Poland,PL,,Poland - Zachodniopomorskie,,,,2014-06-21,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.89373194,Stichting Natuurinformatie,CC BY-NC 4.0,2014-10-23
142882274@OBS,https://observation.org/observation/142882274,OBS.142882274,HumanObservation,Observations,Circus aeruginosus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Western Marsh Harrier,,1,unknown,undetermined,22.7615,53.4964,WGS84,,5,Europe,Poland,PL,,Poland - Podlaskie,,,,2017-07-15,37380,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.142882274,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-16
97416189@OBS,https://observation.org/observation/97416189,OBS.97416189,HumanObservation,Observations,Dryocopus martius,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Black Woodpecker,,1,unknown,undetermined,23.7615984678,52.7994387157,WGS84,,100,Europe,Poland,PL,,Poland - Białowieża,,,,2015-01-18,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97416189,Stichting Natuurinformatie,CC BY-NC 4.0,2015-01-19
86230498@OBS,https://observation.org/observation/86230498,OBS.86230498,HumanObservation,Observations,Pieris napi,species,Animalia,WHITES_PIERIDAE,Animalia|WHITES_PIERIDAE,Green-veined White,,1,imago,undetermined,22.64198694,53.49358193,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2014-07-11,42360,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86230498,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
160991352@OBS,https://observation.org/observation/160991352,OBS.160991352,HumanObservation,Observations,Acrocephalus paludicola,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Aquatic Warbler,,1,adult,male,22.5781488419,53.3105958287,WGS84,,999,Europe,Poland,PL,,Poland - Biebrza NP,,,,2009-05-07,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.160991352,Stichting Natuurinformatie,CC BY-NC 4.0,2018-08-29
122028185@OBS,https://observation.org/observation/122028185,OBS.122028185,HumanObservation,Observations,Turdus merula,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Common Blackbird,,1,unknown,undetermined,23.83046726,52.6923598,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-07-23,24180,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.122028185,Stichting Natuurinformatie,CC BY-NC 4.0,2016-08-01
122345005@OBS,https://observation.org/observation/122345005,OBS.122345005,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,1,unknown,undetermined,23.8803197,52.69187623,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-07-25,24300,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.122345005,Stichting Natuurinformatie,CC BY-NC 4.0,2016-08-11
101285390@OBS,https://observation.org/observation/101285390,OBS.101285390,HumanObservation,Observations,Perdix perdix,species,Animalia,FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Animalia|FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Grey Partridge,,1,unknown,undetermined,23.83062879,52.90524429,WGS84,,25,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2015-04-23,28500,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.101285390,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
142326646@OBS,https://observation.org/observation/142326646,OBS.142326646,HumanObservation,Observations,Dendrocopos leucotos,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,White-backed Woodpecker,,1,unknown,undetermined,23.7891,52.6939,WGS84,,30,Europe,Poland,PL,,Poland - Białowieża,,,,2017-07-23,23880,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.142326646,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-01
142473958@OBS,https://observation.org/observation/142473958,OBS.142473958,HumanObservation,Observations,Araschnia levana,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Map Butterfly,,4,imago,undetermined,23.8237337741218,52.7053791413476,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2017-08-04,35940,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.142473958,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-05
122027944@OBS,https://observation.org/observation/122027944,OBS.122027944,HumanObservation,Observations,Strix aluco,species,Animalia,OWLS_STRIGIDAE,Animalia|OWLS_STRIGIDAE,Tawny Owl,,1,unknown,undetermined,23.72923127,52.73261912,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-07-27,82140,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.122027944,Stichting Natuurinformatie,CC BY-NC 4.0,2016-10-06
86230484@OBS,https://observation.org/observation/86230484,OBS.86230484,HumanObservation,Observations,Chloris chloris,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,European Greenfinch,,1,unknown,undetermined,22.63971694,53.4936845,WGS84,,25,Europe,Poland,PL,,Poland - Podlaskie,,,,2014-07-11,43440,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86230484,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-11
154878225@OBS,https://observation.org/observation/154878225,OBS.154878225,HumanObservation,Observations,Turdus philomelos,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Song Thrush,,1,adult,undetermined,23.89910928,52.70110986,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2018-04-13,59160,heard,,,https://data.biodiversitydata.nl/obsint/observation/OBS.154878225,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-11
171826449@OBS,https://observation.org/observation/171826449,OBS.171826449,HumanObservation,Observations,Ficedula parva,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Red-breasted Flycatcher,,1,unknown,undetermined,23.8105888217903,52.7353237456687,WGS84,,24,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2019-05-07,19920,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.171826449,Stichting Natuurinformatie,CC BY-NC 4.0,2019-05-07
119095038@OBS,https://observation.org/observation/119095038,OBS.119095038,HumanObservation,Observations,Dianthus superbus,species,Plantae,CARYOPHYLLACEAE,Plantae|CARYOPHYLLACEAE,Superb Pink,,1,unknown,undetermined,22.8512739110738,53.5980466799811,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP - Red Marsh,,,,2015-06-21,44520,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119095038,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-23
109335098@OBS,https://observation.org/observation/109335098,OBS.109335098,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,1,unknown,undetermined,14.8472653209153,52.5845449864229,WGS84,,25,Europe,Poland,PL,,Poland - Lubuskie,,,,2015-10-10,37800,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.109335098,Stichting Natuurinformatie,CC BY-NC 4.0,2015-10-11
119612830@OBS,https://observation.org/observation/119612830,OBS.119612830,HumanObservation,Observations,Aglais io,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Peacock,,1,unknown,undetermined,22.56685824,53.34941651,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2016-06-05,47280,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119612830,Stichting Natuurinformatie,CC BY-NC 4.0,2016-06-05
149264485@OBS,https://observation.org/observation/149264485,OBS.149264485,HumanObservation,Observations,Pseudochorthippus spec.,multispecies,Animalia,SHORTHORNED_GRASSHOPPERS_ACRIDIDAE,Animalia|SHORTHORNED_GRASSHOPPERS_ACRIDIDAE,,,1,imago,undetermined,23.89090061,52.8989378,WGS84,,100,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,2015-08-10,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.149264485,Stichting Natuurinformatie,CC BY-NC 4.0,2018-05-15
119076070@OBS,https://observation.org/observation/119076070,OBS.119076070,HumanObservation,Observations,Coccothraustes coccothraustes,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Hawfinch,,1,unknown,undetermined,23.79955761,52.70891292,WGS84,,25,Europe,Poland,PL,,Poland - Białowieża,,,,2016-05-16,50040,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.119076070,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-23
45933062@OBS,https://observation.org/observation/45933062,OBS.45933062,HumanObservation,Observations,Androsace septentrionalis,species,Plantae,PRIMULACEAE,Plantae|PRIMULACEAE,Pygmyflower rock jasmine,,1,unknown,undetermined,22.6484441757,53.4781115607,WGS84,,999,Europe,Poland,PL,,Poland - Podlaskie,,,,2007-05-13,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.45933062,Stichting Natuurinformatie,CC BY-NC 4.0,2013-09-24
118972850@OBS,https://observation.org/observation/118972850,OBS.118972850,HumanObservation,Observations,Ficedula parva,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Red-breasted Flycatcher,,1,unknown,undetermined,23.79,52.71,WGS84,WGS84 coordinates generalized with formula: `coord = floor(coord * 100) / 100`,1000,Europe,Poland,PL,,Poland - Białowieża,,,,2016-05-16,61200,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.118972850,Stichting Natuurinformatie,CC BY-NC 4.0,2016-05-21
86136143@OBS,https://observation.org/observation/86136143,OBS.86136143,HumanObservation,Observations,Thymelicus lineola,species,Animalia,SKIPPERS_HESPERIIDAE,Animalia|SKIPPERS_HESPERIIDAE,Essex Skipper,,1,imago,undetermined,22.59659092,53.32992995,WGS84,,25,Europe,Poland,PL,,Poland - Biebrza NP,,,,2014-07-07,37200,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.86136143,Stichting Natuurinformatie,CC BY-NC 4.0,2017-08-12
